system:index,count,elevation,grid_id,grid_uid,ndvi,population,rain_1d,rain_30d,rain_7d,slope,soil_moisture,soil_type,.geo
+3481+940,1,1726.0,3481500940,+3481+940,0.5037304626570808,,19.213818232218426,336.91692209243774,147.13464005788168,11.19894547594918,0.3219840858262059,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.81106512060164,25.332491012170507],[93.83801457912521,25.332491012170507],[93.83801457912521,25.359440470694093],[93.81106512060164,25.359440470694093],[93.81106512060164,25.332491012170507]]]}"
+3481+941,1,1457.5833333333333,3481500941,+3481+941,0.5145240368114578,,32.04230880737305,326.9127869606018,143.6494436264038,15.509716312090555,0.33349010345598334,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.81106512060164,25.359440470694093],[93.83801457912521,25.359440470694093],[93.83801457912521,25.38638992921768],[93.81106512060164,25.38638992921768],[93.81106512060164,25.359440470694093]]]}"
+3481+942,1,1273.388888888889,3481500942,+3481+942,0.5003162812855508,,30.71897602081299,331.40047216415405,146.69484329223633,20.502631968922085,0.33349010345598334,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.81106512060164,25.38638992921768],[93.83801457912521,25.38638992921768],[93.83801457912521,25.413339387741264],[93.81106512060164,25.413339387741264],[93.81106512060164,25.38638992921768]]]}"
+3481+943,1,987.4722222222222,3481500943,+3481+943,0.4650928344991472,,29.39564323425293,335.8881573677063,149.74024295806885,15.752867451972431,0.33349010345598334,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.81106512060164,25.413339387741264],[93.83801457912521,25.413339387741264],[93.83801457912521,25.44028884626485],[93.81106512060164,25.44028884626485],[93.81106512060164,25.413339387741264]]]}"
+3481+944,1,827.75,3481500944,+3481+944,0.4805132804645432,,25.71638298034668,332.28835042317706,154.81115182240805,19.164459582832123,0.3532447994934732,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.81106512060164,25.44028884626485],[93.83801457912521,25.44028884626485],[93.83801457912521,25.467238304788435],[93.81106512060164,25.467238304788435],[93.81106512060164,25.44028884626485]]]}"
+3481+945,1,828.8611111111111,3481500945,+3481+945,0.4390060719516542,,23.876752853393555,330.4884469509125,157.34660625457764,18.10449981192748,0.36312214751221816,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.81106512060164,25.467238304788435],[93.83801457912521,25.467238304788435],[93.83801457912521,25.49418776331202],[93.81106512060164,25.49418776331202],[93.81106512060164,25.467238304788435]]]}"
+3481+946,1,1142.7777777777778,3481500946,+3481+946,0.427694091366397,,21.90017541249593,325.838077267011,151.24712626139322,18.36550545692444,0.36312214751221816,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.81106512060164,25.49418776331202],[93.83801457912521,25.49418776331202],[93.83801457912521,25.521137221835605],[93.81106512060164,25.521137221835605],[93.81106512060164,25.49418776331202]]]}"
+3481+947,1,1222.75,3481500947,+3481+947,0.48832985427644515,,21.504859924316406,324.9080033302307,150.02723026275635,14.537145985497368,0.36312214751221816,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.81106512060164,25.521137221835605],[93.83801457912521,25.521137221835605],[93.83801457912521,25.54808668035919],[93.81106512060164,25.54808668035919],[93.81106512060164,25.521137221835605]]]}"
+3482+888,1,1810.7142857142858,3482500888,+3482+888,0.4080584645271301,,0.0,383.9957132736842,113.05929883321126,12.351747294834682,0.3242082320028968,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,23.931119168944054],[93.8649640376488,23.931119168944054],[93.8649640376488,23.95806862746764],[93.83801457912521,23.95806862746764],[93.83801457912521,23.931119168944054]]]}"
+3482+889,1,1511.1944444444443,3482500889,+3482+889,0.4467914311422242,,0.0,373.9128098487854,104.57880783081055,13.477832943201065,0.3443005583601998,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,23.95806862746764],[93.8649640376488,23.95806862746764],[93.8649640376488,23.985018085991225],[93.83801457912521,23.985018085991225],[93.83801457912521,23.95806862746764]]]}"
+3482+890,1,1255.0277777777778,3482500890,+3482+890,0.4468209014998542,,0.0,360.50283846259117,105.70280742645264,13.011978914340338,0.3443005583601998,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,23.985018085991225],[93.8649640376488,23.985018085991225],[93.8649640376488,24.01196754451481],[93.83801457912521,24.01196754451481],[93.83801457912521,23.985018085991225]]]}"
+3482+891,1,1234.638888888889,3482500891,+3482+891,0.4339818490876092,,0.0,347.09286707639694,106.82680702209473,10.841567585865656,0.3443005583601998,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.01196754451481],[93.8649640376488,24.01196754451481],[93.8649640376488,24.038917003038396],[93.83801457912521,24.038917003038396],[93.83801457912521,24.01196754451481]]]}"
+3482+892,1,1279.6944444444443,3482500892,+3482+892,0.41859112597174114,,8.836161931355795,341.7242657144864,107.53820292154948,10.11642978257603,0.3627032920105817,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.038917003038396],[93.8649640376488,24.038917003038396],[93.8649640376488,24.06586646156198],[93.83801457912521,24.06586646156198],[93.83801457912521,24.038917003038396]]]}"
+3482+893,1,1171.0,3482500893,+3482+893,0.3963930383324623,,13.254242897033691,339.0399650335312,107.89390087127686,10.623282028569115,0.3719046588357725,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.06586646156198],[93.8649640376488,24.06586646156198],[93.8649640376488,24.092815920085567],[93.83801457912521,24.092815920085567],[93.83801457912521,24.06586646156198]]]}"
+3482+894,1,1006.1944444444445,3482500894,+3482+894,0.3946278260813819,,13.827218691507975,329.47443147500354,114.15785026550293,7.856938418414858,0.3719046588357725,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.092815920085567],[93.8649640376488,24.092815920085567],[93.8649640376488,24.119765378609152],[93.83801457912521,24.119765378609152],[93.83801457912521,24.092815920085567]]]}"
+3482+895,1,889.1388888888889,3482500895,+3482+895,0.3568347845640447,,14.113706588745117,324.69166469573975,117.28982496261597,5.536973741319445,0.3719046588357725,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.119765378609152],[93.8649640376488,24.119765378609152],[93.8649640376488,24.146714837132738],[93.83801457912521,24.146714837132738],[93.83801457912521,24.119765378609152]]]}"
+3482+896,1,825.2777777777778,3482500896,+3482+896,0.3335755550199085,,20.705269018809002,328.2564366062482,117.82046643892924,4.367685495151414,0.3923672465610359,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.146714837132738],[93.8649640376488,24.146714837132738],[93.8649640376488,24.173664295656323],[93.83801457912521,24.173664295656323],[93.83801457912521,24.146714837132738]]]}"
+3482+897,1,849.0833333333334,3482500897,+3482+897,0.33373719329635304,,22.023581504821777,328.9693909883499,117.9265947341919,6.530643502871196,0.3964597641060885,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.173664295656323],[93.8649640376488,24.173664295656323],[93.8649640376488,24.20061375417991],[93.83801457912521,24.20061375417991],[93.83801457912521,24.173664295656323]]]}"
+3482+898,1,834.7777777777778,3482500898,+3482+898,0.33290889941983753,,0.0,334.34489011764526,118.7038311958313,7.387596598929829,0.3964597641060885,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.20061375417991],[93.8649640376488,24.20061375417991],[93.8649640376488,24.227563212703497],[93.83801457912521,24.227563212703497],[93.83801457912521,24.20061375417991]]]}"
+3482+899,1,837.0833333333334,3482500899,+3482+899,0.35339008685615325,,3.236057996749878,333.36184651652974,117.35849030812581,6.834744498133659,0.3934299727371655,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.227563212703497],[93.8649640376488,24.227563212703497],[93.8649640376488,24.254512671227083],[93.83801457912521,24.254512671227083],[93.83801457912521,24.227563212703497]]]}"
+3482+900,1,924.5833333333334,3482500900,+3482+900,0.38304825458261704,,19.416347980499268,328.446628510952,110.63178586959839,8.73548995786243,0.3782810158925511,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.254512671227083],[93.8649640376488,24.254512671227083],[93.8649640376488,24.28146212975067],[93.83801457912521,24.28146212975067],[93.83801457912521,24.254512671227083]]]}"
+3482+901,1,871.6388888888889,3482500901,+3482+901,0.33006034460332656,,16.355522791544598,332.5986933708191,112.56436808904012,7.292692044542895,0.3782810158925511,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.28146212975067],[93.8649640376488,24.28146212975067],[93.8649640376488,24.308411588274254],[93.83801457912521,24.308411588274254],[93.83801457912521,24.28146212975067]]]}"
+3482+902,1,781.5833333333334,3482500902,+3482+902,0.25521984116898644,,10.233872413635254,340.9028230905533,116.42953252792358,1.6195217488954465,0.3782810158925511,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.308411588274254],[93.8649640376488,24.308411588274254],[93.8649640376488,24.33536104679784],[93.83801457912521,24.33536104679784],[93.83801457912521,24.308411588274254]]]}"
+3482+903,1,775.5833333333334,3482500903,+3482+903,0.23337198007437918,,12.012379884719849,342.96911400556564,119.49781584739685,1.009214690162076,0.3431127792079697,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.33536104679784],[93.8649640376488,24.33536104679784],[93.8649640376488,24.362310505321425],[93.83801457912521,24.362310505321425],[93.83801457912521,24.33536104679784]]]}"
+3482+904,1,771.6388888888889,3482500904,+3482+904,0.18464184345470536,,13.790887355804443,345.035404920578,122.56609916687012,0.46559722411135834,0.30794454252338826,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.362310505321425],[93.8649640376488,24.362310505321425],[93.8649640376488,24.38925996384501],[93.83801457912521,24.38925996384501],[93.83801457912521,24.362310505321425]]]}"
+3482+905,1,802.25,3482500905,+3482+905,0.23701096533073318,,13.488011519114176,348.2711333433787,121.19809500376384,3.1168117312093577,0.30794454252338826,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.38925996384501],[93.8649640376488,24.38925996384501],[93.8649640376488,24.416209422368595],[93.83801457912521,24.416209422368595],[93.83801457912521,24.38925996384501]]]}"
+3482+906,1,782.9722222222222,3482500906,+3482+906,0.24574392475187778,,13.336573600769043,349.88899755477905,120.5140929222107,1.8578067403286695,0.30794454252338826,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.416209422368595],[93.8649640376488,24.416209422368595],[93.8649640376488,24.44315888089218],[93.83801457912521,24.44315888089218],[93.83801457912521,24.416209422368595]]]}"
+3482+907,1,771.3611111111111,3482500907,+3482+907,0.25184419833951527,,10.993854840596518,345.3397473891576,124.56777652104695,0.12630167562100622,0.3049484856778266,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.44315888089218],[93.8649640376488,24.44315888089218],[93.8649640376488,24.470108339415766],[93.83801457912521,24.470108339415766],[93.83801457912521,24.44315888089218]]]}"
+3482+908,1,770.9166666666666,3482500908,+3482+908,0.2828433799246947,,9.822495460510254,343.0651223063469,126.59461832046509,0.09480190504756239,0.3034504572550457,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.470108339415766],[93.8649640376488,24.470108339415766],[93.8649640376488,24.497057797939352],[93.83801457912521,24.497057797939352],[93.83801457912521,24.470108339415766]]]}"
+3482+909,1,769.8333333333334,3482500909,+3482+909,0.314544597433673,,17.557611147562664,335.1564410229524,123.07376341025035,0.11593615698317687,0.3034504572550457,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.497057797939352],[93.8649640376488,24.497057797939352],[93.8649640376488,24.524007256462937],[93.83801457912521,24.524007256462937],[93.83801457912521,24.497057797939352]]]}"
+3482+910,1,770.9444444444445,3482500910,+3482+910,0.21602916313632806,,19.104634284973145,333.5747047662735,122.3695924282074,0.17159211583849457,0.3034504572550457,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.524007256462937],[93.8649640376488,24.524007256462937],[93.8649640376488,24.550956714986523],[93.83801457912521,24.550956714986523],[93.83801457912521,24.524007256462937]]]}"
+3482+911,1,770.9166666666666,3482500911,+3482+911,0.24517368816951704,,8.13684368133545,328.37966936826706,134.3770089149475,0.10570435588144594,0.28830216203106046,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.550956714986523],[93.8649640376488,24.550956714986523],[93.8649640376488,24.577906173510108],[93.83801457912521,24.577906173510108],[93.83801457912521,24.550956714986523]]]}"
+3482+912,1,770.2222222222222,3482500912,+3482+912,0.30829897667798734,,8.111620664596558,326.7434942026933,133.56013480822244,0.09521148312422964,0.28830216203106046,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.577906173510108],[93.8649640376488,24.577906173510108],[93.8649640376488,24.604855632033694],[93.83801457912521,24.604855632033694],[93.83801457912521,24.577906173510108]]]}"
+3482+913,1,771.9722222222222,3482500913,+3482+913,0.2664008078475793,,7.9855055809021,318.5626183748245,129.47576427459717,0.051605377863678664,0.28830216203106046,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.604855632033694],[93.8649640376488,24.604855632033694],[93.8649640376488,24.63180509055728],[93.83801457912521,24.63180509055728],[93.83801457912521,24.604855632033694]]]}"
+3482+914,1,772.4166666666666,3482500914,+3482+914,0.28652005394299823,,7.54641850789388,306.9419427116712,130.91329209009805,0.0658815208201607,0.2934458077951836,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.63180509055728],[93.8649640376488,24.63180509055728],[93.8649640376488,24.658754549080868],[93.83801457912521,24.658754549080868],[93.83801457912521,24.63180509055728]]]}"
+3482+915,1,775.3611111111111,3482500915,+3482+915,0.21233872200051943,,6.668244361877441,283.70059138536453,133.78834772109985,0.5493021296958128,0.3037330993234296,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.658754549080868],[93.8649640376488,24.658754549080868],[93.8649640376488,24.685704007604453],[93.83801457912521,24.685704007604453],[93.83801457912521,24.658754549080868]]]}"
+3482+916,1,773.25,3482500916,+3482+916,0.19108903863363796,,9.51964282989502,283.1734165549278,133.288325548172,0.26890538736350006,0.3037330993234296,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.685704007604453],[93.8649640376488,24.685704007604453],[93.8649640376488,24.71265346612804],[93.83801457912521,24.71265346612804],[93.83801457912521,24.685704007604453]]]}"
+3482+917,1,774.5,3482500917,+3482+917,0.2090722703271442,,12.371041297912598,282.6462417244911,132.78830337524414,0.19118878048741156,0.3037330993234296,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.71265346612804],[93.8649640376488,24.71265346612804],[93.8649640376488,24.739602924651624],[93.83801457912521,24.739602924651624],[93.83801457912521,24.71265346612804]]]}"
+3482+918,1,776.4444444444445,3482500918,+3482+918,0.18518012720677587,,13.04811954498291,287.3042654792468,137.6752789815267,0.16507097675154606,0.3450830944415459,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.739602924651624],[93.8649640376488,24.739602924651624],[93.8649640376488,24.76655238317521],[93.83801457912521,24.76655238317521],[93.83801457912521,24.739602924651624]]]}"
+3482+919,1,780.0,3482500919,+3482+919,0.16292579492761028,,13.386658668518066,289.6332773566246,140.11876678466797,0.1593180097018679,0.3657580920006041,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.76655238317521],[93.8649640376488,24.76655238317521],[93.8649640376488,24.793501841698795],[93.83801457912521,24.793501841698795],[93.83801457912521,24.76655238317521]]]}"
+3482+920,1,783.5277777777778,3482500920,+3482+920,0.15955582737094826,,14.13681689898173,291.8338452279568,136.50267775853476,0.1477649531637629,0.3657580920006041,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.793501841698795],[93.8649640376488,24.793501841698795],[93.8649640376488,24.82045130022238],[93.83801457912521,24.82045130022238],[93.83801457912521,24.793501841698795]]]}"
+3482+921,1,788.25,3482500921,+3482+921,0.16964096617367533,,14.286848545074463,292.2739588022232,135.7794599533081,0.18055542713652054,0.3657580920006041,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.82045130022238],[93.8649640376488,24.82045130022238],[93.8649640376488,24.847400758745966],[93.83801457912521,24.847400758745966],[93.83801457912521,24.82045130022238]]]}"
+3482+922,1,793.4166666666666,3482500922,+3482+922,0.1744618262681696,,14.075641870498657,299.5332132577896,137.9613364537557,0.272825389686558,0.36296758361421577,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.847400758745966],[93.8649640376488,24.847400758745966],[93.8649640376488,24.87435021726955],[93.83801457912521,24.87435021726955],[93.83801457912521,24.847400758745966]]]}"
+3482+923,1,802.0277777777778,3482500923,+3482+923,0.17618889982501665,,14.033400535583496,300.9850641489029,138.39771175384521,0.3890010172294246,0.36240948193693817,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.87435021726955],[93.8649640376488,24.87435021726955],[93.8649640376488,24.901299675793137],[93.83801457912521,24.901299675793137],[93.83801457912521,24.87435021726955]]]}"
+3482+924,1,817.5833333333334,3482500924,+3482+924,0.2274737941722075,,7.3965020179748535,304.2447697520256,144.13159608840942,0.6924320355885558,0.36240948193693817,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.901299675793137],[93.8649640376488,24.901299675793137],[93.8649640376488,24.928249134316722],[93.83801457912521,24.928249134316722],[93.83801457912521,24.901299675793137]]]}"
+3482+925,1,850.2222222222222,3482500925,+3482+925,0.23591071201695335,,9.458579222361246,304.2372448543708,143.07502627372742,2.027784910466936,0.36511286092493994,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.928249134316722],[93.8649640376488,24.928249134316722],[93.8649640376488,24.955198592840308],[93.83801457912521,24.955198592840308],[93.83801457912521,24.928249134316722]]]}"
+3482+926,1,1059.1944444444443,3482500926,+3482+926,0.3643050665656726,,19.768965244293213,304.1996203660965,137.79217720031738,10.472590718004438,0.37862975586494874,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.955198592840308],[93.8649640376488,24.955198592840308],[93.8649640376488,24.982148051363893],[93.83801457912521,24.982148051363893],[93.83801457912521,24.955198592840308]]]}"
+3482+927,1,1418.138888888889,3482500927,+3482+927,0.45119357688559425,,13.179310162862143,304.3364489475886,135.21853748957315,16.160181548860336,0.37862975586494874,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,24.982148051363893],[93.8649640376488,24.982148051363893],[93.8649640376488,25.00909750988748],[93.83801457912521,25.00909750988748],[93.83801457912521,24.982148051363893]]]}"
+3482+928,1,1862.0277777777778,3482500928,+3482+928,0.4199026856157515,,0.0,304.6101061105728,130.07125806808472,18.34034956826104,0.37862975586494874,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,25.00909750988748],[93.8649640376488,25.00909750988748],[93.8649640376488,25.036046968411064],[93.83801457912521,25.036046968411064],[93.83801457912521,25.00909750988748]]]}"
+3482+929,1,2070.3055555555557,3482500929,+3482+929,0.4397569273908933,,5.833109617233276,298.61538529396057,136.5261549949646,13.387071013450623,0.3504505048603772,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,25.036046968411064],[93.8649640376488,25.036046968411064],[93.8649640376488,25.06299642693465],[93.83801457912521,25.06299642693465],[93.83801457912521,25.036046968411064]]]}"
+3482+930,1,1909.5555555555557,3482500930,+3482+930,0.5034347756041421,,11.666219234466553,292.6206644773483,142.98105192184448,18.376144806543987,0.3222712538558054,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,25.06299642693465],[93.8649640376488,25.06299642693465],[93.8649640376488,25.089945885458235],[93.83801457912521,25.089945885458235],[93.83801457912521,25.06299642693465]]]}"
+3482+931,1,1429.75,3482500931,+3482+931,0.4746895449029075,,8.35032574335734,301.6073081096013,140.43177270889282,15.834194077385796,0.3222712538558054,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,25.089945885458235],[93.8649640376488,25.089945885458235],[93.8649640376488,25.116895343981824],[93.83801457912521,25.116895343981824],[93.83801457912521,25.089945885458235]]]}"
+3482+932,1,1743.0555555555557,3482500932,+3482+932,0.46200262837939793,,6.692378997802734,306.10062992572784,139.157133102417,21.92347400718265,0.3222712538558054,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,25.116895343981824],[93.8649640376488,25.116895343981824],[93.8649640376488,25.14384480250541],[93.83801457912521,25.14384480250541],[93.83801457912521,25.116895343981824]]]}"
+3482+933,1,1863.8333333333333,3482500933,+3482+933,0.47689687295092476,,25.05096960067749,324.88499716917676,142.2792927424113,22.618616580963135,0.3034445231363652,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,25.14384480250541],[93.8649640376488,25.14384480250541],[93.8649640376488,25.170794261028995],[93.83801457912521,25.170794261028995],[93.83801457912521,25.14384480250541]]]}"
+3482+934,1,1712.6666666666667,3482500934,+3482+934,0.43367134365770554,,28.72268772125244,328.6418706178665,142.90372467041016,19.851974646250408,0.2996791769924772,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,25.170794261028995],[93.8649640376488,25.170794261028995],[93.8649640376488,25.19774371955258],[93.83801457912521,25.19774371955258],[93.83801457912521,25.170794261028995]]]}"
+3482+935,1,1042.388888888889,3482500935,+3482+935,0.3448987942602899,,31.135045846303303,347.23766913016635,160.69646771748862,9.016222377618154,0.2996791769924772,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,25.19774371955258],[93.8649640376488,25.19774371955258],[93.8649640376488,25.224693178076166],[93.83801457912521,25.224693178076166],[93.83801457912521,25.19774371955258]]]}"
+3482+936,1,998.7777777777778,3482500936,+3482+936,0.3644645805988047,,31.617517471313477,350.95682883262634,164.2550163269043,12.668222996923658,0.2996791769924773,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,25.224693178076166],[93.8649640376488,25.224693178076166],[93.8649640376488,25.25164263659975],[93.83801457912521,25.25164263659975],[93.83801457912521,25.224693178076166]]]}"
+3482+937,1,1627.5277777777778,3482500937,+3482+937,0.4313555202550358,,26.208019256591797,341.11331820487976,150.47442388534546,23.874126460817124,0.3204437491011945,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,25.25164263659975],[93.8649640376488,25.25164263659975],[93.8649640376488,25.278592095123336],[93.83801457912521,25.278592095123336],[93.83801457912521,25.25164263659975]]]}"
+3482+938,1,2125.75,3482500938,+3482+938,0.461416095495224,,24.715297142664593,337.8783892591794,148.4717181523641,18.355745395024616,0.3204437491011945,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,25.278592095123336],[93.8649640376488,25.278592095123336],[93.8649640376488,25.305541553646922],[93.83801457912521,25.305541553646922],[93.83801457912521,25.278592095123336]]]}"
+3482+939,1,2054.222222222222,3482500939,+3482+939,0.48999299936824375,,17.251686573028564,321.7037445306778,138.45818948745728,12.207521425353157,0.3204437491011945,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,25.305541553646922],[93.8649640376488,25.305541553646922],[93.8649640376488,25.332491012170507],[93.83801457912521,25.332491012170507],[93.83801457912521,25.305541553646922]]]}"
+3482+940,1,1959.0555555555557,3482500940,+3482+940,0.5022355218728384,,20.052748998006184,320.48730794588727,138.00741656621298,14.592242373360527,0.3261803343960137,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,25.332491012170507],[93.8649640376488,25.332491012170507],[93.8649640376488,25.359440470694093],[93.83801457912521,25.359440470694093],[93.83801457912521,25.332491012170507]]]}"
+3482+941,1,1904.5555555555557,3482500941,+3482+941,0.4983843051724964,,25.654873847961426,318.05443477630615,137.10587072372437,13.29197739230262,0.3376535049856524,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,25.359440470694093],[93.8649640376488,25.359440470694093],[93.8649640376488,25.38638992921768],[93.83801457912521,25.38638992921768],[93.83801457912521,25.359440470694093]]]}"
+3482+942,1,1678.2777777777778,3482500942,+3482+942,0.5075552951958444,,25.453280925750732,323.98429495096207,141.87473034858704,13.6733611424764,0.3376535049856524,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,25.38638992921768],[93.8649640376488,25.38638992921768],[93.8649640376488,25.413339387741264],[93.83801457912521,25.413339387741264],[93.83801457912521,25.38638992921768]]]}"
+3482+943,1,1373.611111111111,3482500943,+3482+943,0.5093026301927037,,25.25168800354004,329.914155125618,146.6435899734497,18.87048453754849,0.3376535049856524,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,25.413339387741264],[93.8649640376488,25.413339387741264],[93.8649640376488,25.44028884626485],[93.83801457912521,25.44028884626485],[93.83801457912521,25.413339387741264]]]}"
+3482+944,1,1470.5555555555557,3482500944,+3482+944,0.48531472351815963,,24.093608220418293,332.36662979920703,152.9473794301351,15.061846289369795,0.35038212786344985,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,25.44028884626485],[93.8649640376488,25.44028884626485],[93.8649640376488,25.467238304788435],[93.83801457912521,25.467238304788435],[93.83801457912521,25.44028884626485]]]}"
+3482+945,1,839.1666666666666,3482500945,+3482+945,0.4735264869199859,,23.514568328857422,333.5928671360016,156.09927415847778,18.787902027368546,0.35674643930234856,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,25.467238304788435],[93.8649640376488,25.467238304788435],[93.8649640376488,25.49418776331202],[93.83801457912521,25.49418776331202],[93.83801457912521,25.467238304788435]]]}"
+3482+946,1,1076.5277777777778,3482500946,+3482+946,0.42095981124374604,,21.73009665807088,326.0785682797432,151.03096087773642,17.35399838288625,0.35674643930234856,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,25.49418776331202],[93.8649640376488,25.49418776331202],[93.8649640376488,25.521137221835605],[93.83801457912521,25.521137221835605],[93.83801457912521,25.49418776331202]]]}"
+3482+947,1,1551.9444444444443,3482500947,+3482+947,0.4840784610973464,,21.373202323913574,324.5757085084915,150.01729822158813,18.91905864742067,0.35674643930234856,3.0,"{""geodesic"":false,""type"":""Polygon"",""coordinates"":[[[93.83801457912521,25.521137221835605],[93.8649640376488,25.521137221835605],[93.8649640376488,25.54808668035919],[93.83801457912521,25.54808668035919],[93.83801457912521,25.521137221835605]]]}"
